CaseID,Date,Arbitrator_1,Arbitrator_2,Arbitrator_3,Arbitrator_4,Status,OldID,Case_Number,Region_(Speculative),Modif_And_Date,Sector,ClaimantCouns,RespondentCouns,Replaced
1276,Nov-19,EIDENMÜLLER Horst Gerhard Michael | Germany | President | Court | Active,MALINTOPPI Loretta | Italy | Co-arbitrator | Claimant(s) | Active,JACKSON Rupert Matthew | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,MALINTOPPI Loretta | Italy | Co-arbitrator | Claimant(s) | Active,Pending,Old1301,24174/FS,,,,,,
1277,Dec-19,VON SEGESSER Georg | Switzerland | President | Co-arbitrators | Active,van Leeuwen Melanie | Netherlands | Co-arbitrator | Claimant(s) | Active,VAN HAERSOLTE-VAN HOF Jacomijn J. | Netherlands | Co-arbitrator | Respondent(s) | Active,,Closed,Old1302,24470/FS,,"Closed, May 22",,,,
1278,Dec-19,HUCK Hermes Marcelo | Brazil | Co-arbitrator | Claimant(s) | Active,NORTHFLEET Ellen Gracie | Brazil | Co-arbitrator | Respondent(s) | Active,NUNES PINTO JOSÉ EMILIO | Brazil | Respondent(s) | Active,,Pending,Old1267,24208/GSS/PFF,,,,,,
1279,Dec-19,BATESON DAVID | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,VERMA DEEPAK | India | Respondent(s) | Active,AHMED BADAR DURREZ | India | Claimant(s) | Active,,Closed,Old1305,23923/HTG,,,,,,
1280,Dec-19,Hwang Michael | Singapore | Sole Arbitrator | Parties | Active,,,,Pending,Old1306,24007/HTG,,,,,,
1281,Dec-19,REES QC Peter | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,MARTIN Wayne Stewart | Australia | Co-arbitrator | Respondent(s) | Active,Buehrlen Veronique | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,Old1307,23972/HTG,,"Closed, Aug 21",,,,
1282,Dec-19,LOKUR Madan Bhimarao | India | President | Co-arbitrators | Active,AHMED Badar Durrez | India | Co-arbitrator | Respondent(s) | Active,RAHAM Allah | India | Co-arbitrator | Claimant(s) | Active,,Pending,Old1308,23893/HTG,,,,,,
1283,Dec-19,LEE EDWIN PENG KHOON | Singapore | Parties | Active,,,,Closed,Old1309,23967/HTG,,,,,,
1284,Dec-19,MORIARTY Stephen | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Parties | Active,,,,Closed,Old1310,24044/HTG,,"Closed, Sep 22",,,,
1285,Dec-19,Ziadé Roland | Ecuador ; France ; Lebanon | Sole Arbitrator | Court | Active,,,,Pending,Old1311,24170/HTG,,,,,,
1286,Dec-19,LOW Darrell Kim Boon | Singapore | Sole Arbitrator | Court | Active,,,,Closed,Old1312,23537/PTA/ASB/HTG,,,,,,
1287,Dec-19,LEE Michael | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Court | Active,,,,Closed,Old1313,23937/HTG,, | Entry disappeared in Sep 21,,,,
1288,Dec-19,GYLES ROGER VINCENT | Australia | Co-arbitrators | Active,MEHIGAN TERRENCE MATTHEW | Australia | Claimant(s) | Active,LINDGREN KEVIN | Australia | Respondent(s) | Active,,Closed,Old1314,24066/HTG,,,,,,
1289,Dec-19,MUKHOPADHAYA Ciccu | India | President | Court | Active,REED Lucy Ferguson | United States of America | Co-arbitrator | Claimant(s) | Active,Stone Nick | United Kingdom (of Great Britain and Northern Ireland) ; Canada | Co-arbitrator | Court | Active,,Closed,Old1315,24072/HTG,, | Entry disappeared in Sep 21,,,,
1290,Dec-19,AL-TAHER Omar Isam | Jordan | President | Court | Active,EL AHDAB Abdel Hamid | France ; Lebanon | Co-arbitrator | Respondent(s) | Active,ELSONBATY Ehab | Egypt | Co-arbitrator | Claimant(s) | Active,,Pending,Old1316,23961/AYZ/HTG,,,,,,
1291,Dec-19,El Ahdab Jalal | France ; Lebanon | President | Co-arbitrators | Active,ABDEL WAHAB Mohamed S. | Egypt | Co-arbitrator | Claimant(s) | Active,BLACK Michael | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,,Closed,Old1317,24356/HTG,,"Closed, Nov 21",,,,
1292,Dec-19,CHAN Leng Sun | Singapore | Sole Arbitrator | Parties | Active,,,,Closed,Old1318,24530/HTG,, | Entry disappeared in Sep 21,,,,
1293,Dec-19,Charles Philippa | Ireland | Sole Arbitrator | Parties | Active,,,,Closed,Old1319,24620/GR,,"Closed, May 22",,,,
1294,Dec-19,Willems jane | France | Sole Arbitrator | Parties | Active,,,,Closed,Old1322,24375/PTA,,"Closed, Jul 21",,,,
1295,Dec-19,BOO Lawrence G. S. | Singapore | President | Co-arbitrators | Active,HUGHES Benjamin | United States of America | Co-arbitrator | Respondent(s) | Active,CHANG Seung Wha | Korea (Rep. of) | Co-arbitrator | Claimant(s) | Active,,Closed,Old1323,24232/PTA,,"Closed, Aug 21",,,,
1296,Dec-19,BOO LAWRENCE G. S. | Singapore | Parties | Active,,,,Closed,Old1324,24513/PTA,,,,,,
1297,Jan-20,CABROL EMMANUELLE | France | Court | Active,WERNER JACQUES | Switzerland | Claimant(s) | Active,SCHAFFSTEIN SILJA | Germany | Court | Active,,Closed,Old1325,23854/GR,,,,,,
1298,Jan-20,ELIADES MARIOS | Cyprus | President | Parties | Active,DEMETRIADES Achilleas | Cyprus | Co-arbitrator | Claimant(s) | Active,Dracos Marcos | Cyprus | Co-arbitrator | Respondent(s) | Active,,Pending,Old1326,23964/MHM/HBH,,,,,,
1299,Jan-20,NAPPERT SOPHIE | United Kingdom (of Great Britain and Northern Ireland) ; Canada | Court | Active,BOUCOBZA XAVIER | France | Claimant(s) | Active,BJORGE EIRIK | Norway | Respondent(s) | Active,,Closed,Old1327,23078/MHM/HBH,,,,,,
1300,Jan-20,Prado Mauricio | Brazil | President | Co-arbitrators | Active,BROGLIA MENDES Rodrigo Octávio | Brazil | Co-arbitrator | Respondent(s) | Active,Muniz Joaquim | Brazil | Co-arbitrator | Claimant(s) | Active,,Closed,Old1328,24288/GSS/PFF,,"Closed, Dec 21",,,,
1301,Jan-20,Nunes Ferreira Ivan | Brazil | President | Co-arbitrators | Active,Assis de Almeida José Gabriel | Portugal | Co-arbitrator | Claimant(s) | Active,SCHREIBER Anderson | Brazil | Co-arbitrator | Respondent(s) | Active,,Closed,Old1329,24482/GSS/PFF,,"Closed, Nov 21",,,,
1302,Feb-20,SALZEDO SIMON | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,GLOSTER ELIZABETH | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,STYLE CHRISTOPHER JOHN | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old1330,24456/HTG,,,,,,
1303,Feb-20,CHAN HOCK KENG | Singapore | Court | Active,,,,Closed,Old1331,24622/PTA,,,,,,
1304,Jan-20,PERRINI Marco | Italy | President | Appointing Authority | Active,Gabriel Simon | Switzerland | Co-arbitrator | Respondent(s) | Active,SCHIAU Ioan | Romania | Co-arbitrator | Claimant(s) | Active,,Closed,Old1332,24370/MHM/HBH,,"Closed, Aug 21",,,,
1305,Jan-20,WIWEN-NILSSON Tore | Sweden | President | Co-arbitrators | Active,DE LY Filip | Belgium | Co-arbitrator | Claimant(s) | Active,SZUMANSKI Andrzej | Poland | Co-arbitrator | Respondent(s) | Active,DE LY Filip | Belgium | Co-arbitrator | Claimant(s) | Active,Closed,Old1333,24242/MHM/HBH,,"Closed, May 22",,,,
1306,Jan-20,TJITTE Rieme-Jan | Netherlands | President | Appointing Authority | Active,STOFFEL-MUNCK Philippe | France ; Switzerland | Co-arbitrator | Claimant(s) | Active,CHERNYKH Yuliya | Ukraine | Co-arbitrator | Court | Active,,Pending,Old1335,24320/MHM/HBH,,,,,,
1307,Jan-20,GREENWOOD Lucy | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,PERSEY Lionel Edward | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,TURNER James Michael | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,Old1336,24291/MHM/HBH,,"Closed, Nov 21",,,,
1308,Jan-20,RIZNIK PETER | Slovenia | Court | Active,,,,Closed,Old1337,24606/MHM/HBH,,,,,,
1309,Feb-20,KESSLER Nicholas | Germany | President | Co-arbitrators | Active,HEIDBRINK Alfried | Germany | Co-arbitrator | Claimant(s) | Active,STAUDINGER Ansgar | Germany | Co-arbitrator | Respondent(s) | Active,,Closed,Old1338,24474/FS,,"Closed, Nov 21",,,,
1310,Feb-20,Pe Robert | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,WONG Horace | China | Co-arbitrator | Parties | Active,Bao Chiann | United States of America | Co-arbitrator | Parties | Active,,Closed,Old1339,24409/PTA,,"Closed, Jul 21",,,,
1311,Feb-20,WERNER Jacques | Switzerland | President | Parties | Active,TILLEMAN Bernard Henri | Belgium | Co-arbitrator | Claimant(s) | Active,UFF John | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,,Closed,Old1340,24651/FS,,"Closed, Dec 21",,,,
1312,Feb-20,THAKUR TIRATH SINGH | India | Co-arbitrators | Active,NIJJAR SURINDER SINGH | India | Parties | Active,LODHA RAJENDRA MAL | India | Parties | Active,,Closed,Old1341,24655/PTA,,,,,,
1313,Feb-20,MANNHEIMER Sergio Nelson | Brazil | President | Co-arbitrators | Active,AMARAL GARCIA Flávio | Brazil | Co-arbitrator | Claimant(s) | Active,FERREIRA BAPTISTA Patrícia | Brazil | Co-arbitrator | Respondent(s) | Active,,Pending,Old1342,24595 PFF,,,,,,
1314,Feb-20,ROSELL José | France | President | Court | Active,HIERRO Antonio | Spain | Co-arbitrator | Respondent(s) | Active,Ambrose Clare | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,Old1343,24091/JPA,,"Closed, Jul 21",,,,
1315,Feb-20,Gomez-Ruano Sofía | Mexico | Sole Arbitrator | Court | Active,,,,Closed,Old1344,24492/JPA,, | Entry disappeared in Sep 21,,,,
1316,Feb-20,VERBIST HERMAN | Belgium | Court | Active,,,,Closed,Old1345,24618/JPA,,,,,,
1317,Feb-20,MOTA PINTO PAULO | Portugal | Court | Active,MENEZES-CORDEIRO ANTÓNIO | Portugal | Respondent(s) | Active,DUARTE TIAGO | Portugal | Court | Active,,Closed,Old1346,23973/JPA,,,,,,
1318,Feb-20,BRITTON Eric | Panama | President | Co-arbitrators | Active,FÁBREGA Juan Pablo | Panama ; Uruguay | Co-arbitrator | Claimant(s) | Active,MULINO José Antonio | Panama | Co-arbitrator | Respondent(s) | Active,,Closed,Old1348,24381 JPA,,"Closed, May 22",,,,
1319,Feb-20,URTIAGA ESCOBAR Reynaldo | Mexico | President | Co-arbitrators | Active,CAMPOS René Deliux | Mexico | Co-arbitrator | Claimant(s) | Active,MORALES Héctor Benito | Mexico | Co-arbitrator | Respondent(s) | Active,,Pending,Old1349,24613 JPA,,,,,,
1320,Feb-20,GANTENBERG Ulrike | Germany | President | Court | Active,HOCHSTRASSER Daniel | Switzerland | Co-arbitrator | Claimant(s) | Active,Kostytska Maria | Ukraine | Co-arbitrator | Respondent(s) | Active,,Pending,Old1350,23889/MHM,,,,,,
1321,Feb-20,Júdice José-Miguel | Portugal | President | Court | Active,GARIBALDI Oscar | Argentina ; United States of America | Co-arbitrator | Respondent(s) | Active,Cremades Bernardo M | Spain | Co-arbitrator | Claimant(s) | Active,GARIBALDI Oscar M. | Argentina ; United States of America | Co-arbitrator | Respondent(s) | Active,Pending,Old1351,24099/JPA,,,,,,
1322,Feb-20,STIRNIMANN FUENTES Franz Xaver | Peru ; Switzerland | President | Parties | Active,Feris Jose | Dominican Republic ; Guatemala ; Spain | Co-arbitrator | Claimant(s) | Active,MURRLE ANNE | Colombia ; Germany | Co-arbitrator | Respondent(s) | Active,,Pending,Old1352,24155/JPA,,,,,,
1323,Feb-20,SZLEZAK Andrzej | Poland | Sole Arbitrator | Appointing Authority | Active,,,,Closed,Old1353,24262/MHM,,"Closed, Dec 21",,,,
1324,Feb-20,DURANTE DANIEL | Switzerland | Parties | Active,,,,Closed,,,,,,,,
1325,Feb-20,BRUNNER Christoph | Switzerland | President | Co-arbitrators | Active,HOCHSTRASSER Daniel | Switzerland | Co-arbitrator | Respondent(s) | Active,VON SEGESSER Georg | Switzerland | Co-arbitrator | Claimant(s) | Active,,Closed,Old1355,24658/GR,, | Entry disappeared in Jan 22,,,,
1326,Feb-20,JAISLI KULL Nadja | Switzerland | President | Parties | Active,AKIKOL Diana | Switzerland ; Turkey | Co-arbitrator | Claimant(s) | Active,ROBERT-TISSOT Fabrice | Switzerland | Co-arbitrator | Respondent(s) | Active,AKIKOL Diana | Switzerland ; Turkey | Co-arbitrator | Claimant(s) | Active,Pending,Old1356,24590/GR,,,,,,
1327,Feb-20,Harris QC Christopher | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,GHARAVI Hamid G. | France ; Iran (Islamic Rep. of) | Co-arbitrator | Claimant(s) | Active,Alnowaiser Khalid | Saudi Arabia | Co-arbitrator | Court | Active,,Closed,Old1357,24316/GR,,"Closed, May 22",,,,
1328,Mar-20,REICHERT Klaus | Germany ; Ireland | President | Co-arbitrators | Active,REES QC Peter | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,DIWAN Ricky | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,Old1358,24793 PTA,,"Closed, May 22",,,,
1329,May-17,LEGINSKY VICTOR | Canada | Court | Active,,,,Closed,Old269,21945/ZF,,,,,,MILLER RANKIN ERIN LOUISE | Canada | Court | Replaced
1330,Nov-17,GABRIELI AMOS | Israel | Parties | Active,,,,Closed,Old483,21921 AYZ,,,,,,MUDRIK ODED | Israel | Parties | Replaced
1331,Jan-18,GAITSKELL ROBERT | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,HARDING RICHARD | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,HOUGHTON ANTHONY | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old581,22354/ZF/AYZ,,,,,,
1332,Feb-18,COHEN DANIEL | France | Parties | Active,AYNÈS LAURENT | France | Respondent(s) | Active,NACIRI HICHAM | Morocco | Claimant(s) | Active,,Closed,Old625,22614/DDA,,,,,,
1333,Feb-18,HOLLANDER PASCAL | Belgium | Co-arbitrators | Active,STOFFEL-MUNCK PHILIPPE | France ; Switzerland | Respondent(s) | Active,SLIM HADI | France ; Lebanon | Claimant(s) | Active,,Closed,Old628,22802/DDA,,,,,,
1334,Mar-18,TSCHANZ PIERRE-YVES | Ireland ; Switzerland | Co-arbitrators | Active,FRIEDLAND PAUL D. | United States of America | Respondent(s) | Active,LEIJTEN MARNIX A. | Netherlands | Claimant(s) | Active,,Closed,Old667,22881/GR,,,,,,
1335,Jun-18,FUMAGALLI LUIGI | Italy | Co-arbitrators | Active,CARBONE SERGIO MARIA | Italy | Claimant(s) | Active,BENEDETTELLI MASSIMO | Italy | Respondent(s) | Active,,Closed,Old757,23319/GR,,,,,,
1336,Jun-18,KRONKE HERBERT | Germany | Co-arbitrators | Active,DE LY FILIP | Belgium | Respondent(s) | Active,BURAI-KOVACS JANOS | Hungary | Claimant(s) | Active,,Closed,Old795,23318/FS,,,,,,
1337,Jul-18,ALVAREZ HENRI | Canada | Co-arbitrators | Active,HEILBRON HILARY | United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,FERNÁNDEZ ARMESTO JUAN | Spain | Claimant(s) | Active,,Closed,Old797,23202/DDA,,,,,,
1338,Dec-18,BOOG CHRISTOPHER | Australia ; Switzerland | Co-arbitrators | Active,VAN LEEUWEN MELANIE | Netherlands | Claimant(s) | Active,TAO JINGZHOU | France | Respondent(s) | Active,,Closed,Old920,23451/TO,,,,,,
1339,Jan-19,NUNES PINTO JOSÉ EMILIO | Brazil | Co-arbitrators | Active,CLAY THOMAS | France | Claimant(s) | Active,FERIS JOSE | Dominican Republic ; Guatemala ; Spain | Respondent(s) | Active,,Closed,Old976,23226/JPA,,,,,,
1340,Feb-19,ATAMER YESIM MURIDE | Germany ; Turkey | Co-arbitrators | Active,AYDOGDU BENNAR | Turkey | Claimant(s) | Active,AYOGLU TOLGA | Turkey | Respondent(s) | Active,,Closed,Old1044,23841 AYZ,,,,,,
1341,Feb-19,SCHWARTZ ERIC | France ; United States of America | Parties | Active,,,,Closed,Old1061,23275/DDA,,,,,,
1342,May-19,OGUNDIPE BABAJIDE | Nigeria | Court | Active,,,,Closed,Old1140,23516/TO,,,,,,
1343,Aug-19,KING BRIAN | United States of America | Parties | Active,,,,Closed,Old1227,23992/TO,,,,,,
1344,Sep-19,GOLDSTEIN Marc Joel | United States of America | President | Court | Active,Keefe John | Canada | Co-arbitrator | Claimant(s) | Active,BINNIE Ian | Canada | Co-arbitrator | Respondent(s) | Active,,Closed,Old1257,23955 MK,, | Entry disappeared in Jan 22,,,,
1345,Oct-19,PICHONNAZ PASCAL | Switzerland | Court | Active,,,,Closed,Old1277,24494/GR,,,,,,
1346,Oct-19,KOCUR MICHAL | Poland | Parties | Active,,,,Closed,Old1292,24623 MHM,,,,,,
1347,Dec-19,PE ROBERT | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,LIM SUE HYUN | Korea (Rep. of) | Court | Active,LO BENNY | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old1321,24451/PTA,,,,,,
1348,Mar-20,CANSADO CARVALHO Filipa | Portugal | President | Co-arbitrators | Active,AMARAL Guilherme | Brazil ; Italy | Co-arbitrator | Claimant(s) | Active,Villanúa Deva | Spain | Co-arbitrator | Respondent(s) | Active,,Closed,,,,"Closed, Nov 21",,,,
1349,Apr-20,PINTO LEITE António Maria | Portugal | President | Court | Active,JUSTINO DE OLIVEIRA Gustavo Henrique | Brazil | Co-arbitrator | Claimant(s) | Active,Nunes Pinto José Emilio | Brazil | Co-arbitrator | Respondent(s) | Active,,Closed,,,,"Closed, Sep 22",,,,
1350,Apr-20,BOSCO LEE João | Brazil | President | Co-arbitrators | Active,CARMONA Carlos Alberto | Brazil | Co-arbitrator | Respondent(s) | Active,Prado Mauricio | Brazil | Co-arbitrator | Respondent(s) | Active,ALMEIDA PRADO Mauricio | Brazil | Co-arbitrator | Respondent(s) | Active,Pending,,,,,,,,
1351,Apr-20,Garcia da Fonseca Rodrigo | Brazil | President | Co-arbitrators | Active,Zanetti Cristiano | Brazil | Co-arbitrator | Respondent(s) | Active,Prado Mauricio | Brazil | Co-arbitrator | Claimant(s) | Active,,Closed,,,, | Entry disappeared in Sep 21,,,,
1352,Apr-20,TAWIL Guido | Uruguay | President | Court | Active,Júdice José-Miguel | Portugal | Co-arbitrator | Claimant(s) | Active,FORGIONI Paula | Brazil | Co-arbitrator | Respondent(s) | Active,,Closed,,,,"Closed, Sep 22",,,,
1353,May-20,BEATSON Jack | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,Gloster Elizabeth | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,GLICK Ian | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Dec 21",,,,
1354,May-20,SHARKEY John | Australia | Sole Arbitrator | Parties | Active,,,,Closed,,,,"Closed, Sep 22",,,,
1355,May-20,Graham Luis | Mexico | President | Co-arbitrators | Active,ALONSO PUIG José María | Spain | Co-arbitrator | Claimant(s) | Active,BULLARD GONZALEZ Alfredo | Peru | Co-arbitrator | Respondent(s) | Active,,Pending,,,,,,,,
1356,May-20,Nunes Pinto José Emilio | Brazil | President | Co-arbitrators | Active,TAWIL Guido | Argentina | Co-arbitrator | Respondent(s) | Active,SUESCÚN MELO Jorge | Colombia ; Spain | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,,,,
1357,May-20,ROITMAN Horacio | Argentina | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, May 22",,,,
1358,May-20,MAHTANI NARESH | Singapore | Court | Active,,,,Closed,,,,,,,,
1359,May-20,NANNI Giovanni Ettore | Brazil | President | Court | Active,JUSTEN FILHO Marçal | Brazil | Co-arbitrator | Claimant(s) | Active,AUGUSTO AYRES DE FREITAS BRITTO Carlos | Brazil | Co-arbitrator | Respondent(s) | Active,DE MELO VALENÇA FILHO Clávio | Brazil | Emergency Arbitrator | Court | Active,Pending,,,,,,,,
1360,May-20,HOFFMANN Leonard | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,REES QC Peter | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,AYNÈS Laurent | France | Co-arbitrator | Respondent(s) | Active,,Closed,,,,"Closed, Nov 21",,,,
1361,May-20,Comair-Obeid Nayla | France ; Lebanon | Sole Arbitrator | Court | Active,,,,Closed,,,, | Entry disappeared in Jan 22,,,,
1362,May-20,SCHERER Maxi | Germany | President | Court | Active,BEECHEY John | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,VARMA Arun Kumar | India | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Sep 22",,,,
1363,May-20,AL ZAROONI ALI ISMAEL | United Arab Emirates | Court | Active,,,,Closed,,,,,,,,
1364,May-20,GEHLE Bjorn | Australia ; Germany | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21",,,,
1365,May-20,Ehle Bernd | Germany ; Switzerland | President | Court | Active,Cole Adrian | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Court | Active,EVANS Robert Jonathan | Jamaica ; United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,,,,
